signature_profile,hash_algorithm,bucket,benchmark_scenario,storage_state_label,measured_runs_total,measured_runs_success,measured_runs_failed,scenario_success_rate,verify_applicable_runs,verify_ok_runs,verify_applicable_success_rate,verify_success_rate,server_telemetry_configured,server_telemetry_coverage,setup_upload_ms_median,setup_upload_ms_iqr,setup_upload_ms_p95,setup_upload_ms_ci95_low,setup_upload_ms_ci95_high,setup_process_ms_median,setup_process_ms_iqr,setup_process_ms_p95,setup_process_ms_ci95_low,setup_process_ms_ci95_high,upload_ms_median,upload_ms_iqr,upload_ms_p95,upload_ms_ci95_low,upload_ms_ci95_high,process_ms_median,process_ms_iqr,process_ms_p95,process_ms_ci95_low,process_ms_ci95_high,verify_ms_median,verify_ms_iqr,verify_ms_p95,verify_ms_ci95_low,verify_ms_ci95_high,total_ms_median,total_ms_iqr,total_ms_p95,total_ms_ci95_low,total_ms_ci95_high,server_process_gateway_ms_median,server_process_gateway_ms_iqr,server_process_gateway_ms_p95,server_process_gateway_ms_ci95_low,server_process_gateway_ms_ci95_high,server_verify_gateway_ms_median,server_verify_gateway_ms_iqr,server_verify_gateway_ms_p95,server_verify_gateway_ms_ci95_low,server_verify_gateway_ms_ci95_high,server_hash_ms_median,server_hash_ms_iqr,server_hash_ms_p95,server_hash_ms_ci95_low,server_hash_ms_ci95_high,server_rsa_sign_ms_median,server_rsa_sign_ms_iqr,server_rsa_sign_ms_p95,server_rsa_sign_ms_ci95_low,server_rsa_sign_ms_ci95_high,server_eddsa_sign_ms_median,server_eddsa_sign_ms_iqr,server_eddsa_sign_ms_p95,server_eddsa_sign_ms_ci95_low,server_eddsa_sign_ms_ci95_high,server_ecdsa_sign_ms_median,server_ecdsa_sign_ms_iqr,server_ecdsa_sign_ms_p95,server_ecdsa_sign_ms_ci95_low,server_ecdsa_sign_ms_ci95_high,server_hmac_sign_ms_median,server_hmac_sign_ms_iqr,server_hmac_sign_ms_p95,server_hmac_sign_ms_ci95_low,server_hmac_sign_ms_ci95_high,server_ml_dsa_sign_ms_median,server_ml_dsa_sign_ms_iqr,server_ml_dsa_sign_ms_p95,server_ml_dsa_sign_ms_ci95_low,server_ml_dsa_sign_ms_ci95_high,server_slh_dsa_sign_ms_median,server_slh_dsa_sign_ms_iqr,server_slh_dsa_sign_ms_p95,server_slh_dsa_sign_ms_ci95_low,server_slh_dsa_sign_ms_ci95_high,server_fn_dsa_sign_ms_median,server_fn_dsa_sign_ms_iqr,server_fn_dsa_sign_ms_p95,server_fn_dsa_sign_ms_ci95_low,server_fn_dsa_sign_ms_ci95_high,server_eddsa_verify_ms_median,server_eddsa_verify_ms_iqr,server_eddsa_verify_ms_p95,server_eddsa_verify_ms_ci95_low,server_eddsa_verify_ms_ci95_high,server_ecdsa_verify_ms_median,server_ecdsa_verify_ms_iqr,server_ecdsa_verify_ms_p95,server_ecdsa_verify_ms_ci95_low,server_ecdsa_verify_ms_ci95_high,server_hmac_verify_ms_median,server_hmac_verify_ms_iqr,server_hmac_verify_ms_p95,server_hmac_verify_ms_ci95_low,server_hmac_verify_ms_ci95_high,server_ml_dsa_verify_ms_median,server_ml_dsa_verify_ms_iqr,server_ml_dsa_verify_ms_p95,server_ml_dsa_verify_ms_ci95_low,server_ml_dsa_verify_ms_ci95_high,server_slh_dsa_verify_ms_median,server_slh_dsa_verify_ms_iqr,server_slh_dsa_verify_ms_p95,server_slh_dsa_verify_ms_ci95_low,server_slh_dsa_verify_ms_ci95_high,server_fn_dsa_verify_ms_median,server_fn_dsa_verify_ms_iqr,server_fn_dsa_verify_ms_p95,server_fn_dsa_verify_ms_ci95_low,server_fn_dsa_verify_ms_ci95_high,server_verify_ms_median,server_verify_ms_iqr,server_verify_ms_p95,server_verify_ms_ci95_low,server_verify_ms_ci95_high,server_total_ms_median,server_total_ms_iqr,server_total_ms_p95,server_total_ms_ci95_low,server_total_ms_ci95_high,manifest_size_median,manifest_size_iqr,manifest_size_p95,manifest_size_ci95_low,manifest_size_ci95_high,manifest_core_bytes_median,manifest_core_bytes_iqr,manifest_core_bytes_p95,manifest_core_bytes_ci95_low,manifest_core_bytes_ci95_high,manifest_core_cbor_bytes_median,manifest_core_cbor_bytes_iqr,manifest_core_cbor_bytes_p95,manifest_core_cbor_bytes_ci95_low,manifest_core_cbor_bytes_ci95_high,manifest_envelope_bytes_median,manifest_envelope_bytes_iqr,manifest_envelope_bytes_p95,manifest_envelope_bytes_ci95_low,manifest_envelope_bytes_ci95_high,rsa_signature_bytes_median,rsa_signature_bytes_iqr,rsa_signature_bytes_p95,rsa_signature_bytes_ci95_low,rsa_signature_bytes_ci95_high,eddsa_signature_bytes_median,eddsa_signature_bytes_iqr,eddsa_signature_bytes_p95,eddsa_signature_bytes_ci95_low,eddsa_signature_bytes_ci95_high,ecdsa_signature_bytes_median,ecdsa_signature_bytes_iqr,ecdsa_signature_bytes_p95,ecdsa_signature_bytes_ci95_low,ecdsa_signature_bytes_ci95_high,hmac_signature_bytes_median,hmac_signature_bytes_iqr,hmac_signature_bytes_p95,hmac_signature_bytes_ci95_low,hmac_signature_bytes_ci95_high,ml_dsa_signature_bytes_median,ml_dsa_signature_bytes_iqr,ml_dsa_signature_bytes_p95,ml_dsa_signature_bytes_ci95_low,ml_dsa_signature_bytes_ci95_high,slh_dsa_signature_bytes_median,slh_dsa_signature_bytes_iqr,slh_dsa_signature_bytes_p95,slh_dsa_signature_bytes_ci95_low,slh_dsa_signature_bytes_ci95_high,fn_dsa_signature_bytes_median,fn_dsa_signature_bytes_iqr,fn_dsa_signature_bytes_p95,fn_dsa_signature_bytes_ci95_low,fn_dsa_signature_bytes_ci95_high,signature_size_median,signature_size_iqr,signature_size_p95,signature_size_ci95_low,signature_size_ci95_high,manifest_overhead_pct_median,manifest_overhead_pct_iqr,manifest_overhead_pct_p95,manifest_overhead_pct_ci95_low,manifest_overhead_pct_ci95_high,signature_overhead_pct_median,signature_overhead_pct_iqr,signature_overhead_pct_p95,signature_overhead_pct_ci95_low,signature_overhead_pct_ci95_high,storage_amplification_median,storage_amplification_iqr,storage_amplification_p95,storage_amplification_ci95_low,storage_amplification_ci95_high,client_total_mib_s_median,client_total_mib_s_iqr,client_total_mib_s_p95,client_total_mib_s_ci95_low,client_total_mib_s_ci95_high,server_hash_mib_s_median,server_hash_mib_s_iqr,server_hash_mib_s_p95,server_hash_mib_s_ci95_low,server_hash_mib_s_ci95_high,server_verify_mib_s_median,server_verify_mib_s_iqr,server_verify_mib_s_p95,server_verify_mib_s_ci95_low,server_verify_mib_s_ci95_high,server_total_mib_s_median,server_total_mib_s_iqr,server_total_mib_s_p95,server_total_mib_s_ci95_low,server_total_mib_s_ci95_high,ratio_vs_rsa_pss_total_median,ratio_vs_rsa_pss_server_total_median
slh_dsa,blake3,100KB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,2.2715560000000004,0.32697325,2.7560419499999997,2.2045329999999996,2.3469710000000004,1617.0809610000001,10.963507500000105,1630.8029662499998,1614.955294,1619.1047979999998,,,,,,,,,,,14.532699000000001,0.5033802500000011,15.212073999999998,14.439748,14.60494625,14.532699000000001,0.5033802500000011,15.212073999999998,14.439748,14.60494625,1612.37979,11.239938749999965,1626.3044098,1610.405734,1614.180913,10.129641,0.4024575000000006,10.58107195,10.059985,10.193987,0.5295179999999999,0.0773272499999999,0.66306075,0.5208259999999999,0.5403416625,,,,,,,,,,,,,,,,,,,,,,,,,,1595.7171475,10.594058499999846,1610.2310444,1593.73452,1597.7844650000002,,,,,,,,,,,,,,,,,,,,,,,,,,1.579332,0.10411074999999981,1.8465623500000001,1.565335,1.598218,,,,,,4.7904435,0.24115450000000038,5.23954345,4.754506,4.826067612499999,10.129641,0.4024575000000006,10.58107195,10.059985,10.193987,11635.0,0.0,11637.0,11635.0,11635.0,494.0,0.0,494.0,494.0,494.0,458.0,0.0,458.0,458.0,458.0,524.0,0.0,526.0,524.0,524.0,,,,,,,,,,,,,,,,,,,,,,,,,,7854.0,0.0,7854.0,7854.0,7854.0,,,,,,7854.0,0.0,7854.0,7854.0,7854.0,11.3623046875,0.0,11.3642578125,11.3623046875,11.3623046875,7.669921875000001,0.0,7.669921875000001,7.669921875000001,7.669921875000001,1.113623046875,0.0,1.113642578125,1.113623046875,1.113623046875,6.719760499233083,0.23186792471488005,6.97142208360357,6.678097461021965,6.761411377633319,184.42517357213762,27.22259817273465,218.71135864877718,180.5590222887835,187.50264003717174,20.3856391308399,1.032821701309011,21.885346149725557,20.22419147241951,20.538210709458856,9.640644115868932,0.3838942465917903,10.134868403784898,9.579789536714143,9.702144288400396,1.2179396598255001,1.340011004883144
ecdsa,blake3,10KB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,1.6088650000000002,0.24350599999999978,2.0705099,1.5591750000000002,1.6524512624999999,19.711311000000002,0.5709230000000041,20.575037849999998,19.668738,19.803641,,,,,,,,,,,10.8767715,0.4404557499999999,11.858101300000001,10.807946000000001,10.935368,10.8767715,0.4404557499999999,11.858101300000001,10.807946000000001,10.935368,15.2333625,0.4274192500000016,16.0493061,15.2076387875,15.280676,6.534304000000001,0.2961109999999998,7.186578399999999,6.47517445,6.582694,0.1647385,0.03674600000000003,0.22632439999999998,0.158527,0.1722705,,,,,,,,,,,0.507752,0.15256300000000006,0.6939975,0.483938,0.5423904250000001,,,,,,,,,,,,,,,,,,,,,,,,,,0.46102449999999995,0.1121029999999999,0.60242675,0.450735,0.479699,,,,,,,,,,,,,,,,,,,,,2.1071215,0.18732349999999975,2.3559345,2.0699210000000003,2.1464218999999995,6.534304000000001,0.2961109999999998,7.186578399999999,6.47517445,6.582694,1250.0,2.0,1253.0,1250.0,1250.0,491.0,0.0,491.0,491.0,491.0,454.0,0.0,454.0,454.0,454.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,69.0,3.0,72.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,69.0,3.0,72.0,69.0,69.0,12.20703125,0.01953125,12.236328125,12.20703125,12.20703125,0.673828125,0.029296875,0.703125,0.673828125,0.673828125,1.1220703125,0.00019531249999982236,1.12236328125,1.1220703125,1.1220703125,0.8978425268885857,0.036165385561751306,0.9300520899441727,0.8930279630780626,0.9034483382398961,59.27995999570582,13.091312783308254,78.65517027821991,56.59165058558324,61.45757696423765,4.6345858994628495,0.40621829307264434,5.052749602251646,4.543374704164517,4.714430765627519,1.494517062917061,0.06781378238134117,1.5778457018684553,1.4835301473834268,1.508141046717258,0.9555362771210054,0.9352319060403309
eddsa,blake3,10KB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,1.5393189999999999,0.2625274999999998,1.88067995,1.506748,1.627807,19.4157415,0.5872072499999987,20.293042099999997,19.331392,19.499464212499998,,,,,,,,,,,10.398457,0.3723307499999997,11.115729850000001,10.324687,10.438341,10.398457,0.3723307499999997,11.115729850000001,10.324687,10.438341,15.025537499999999,0.46987550000000056,15.777021000000003,14.938865000000002,15.084899,6.0583915,0.3742385000000006,6.5867074,5.992648,6.1192851625,0.16146749999999999,0.030056499999999986,0.20491959999999998,0.1584250125,0.16641162499999998,,,,,,0.2523685,0.052247499999999975,0.32158515000000004,0.246202,0.260228,,,,,,,,,,,,,,,,,,,,,,,,,,0.248471,0.04401724999999998,0.31895505,0.241714,0.25907600000000003,,,,,,,,,,,,,,,,,,,,,,,,,,1.677501,0.16974400000000012,1.8984585,1.659512,1.705247,6.0583915,0.3742385000000006,6.5867074,5.992648,6.1192851625,1241.0,0.0,1243.0,1241.0,1241.0,491.0,0.0,491.0,491.0,491.0,454.0,0.0,454.0,454.0,454.0,522.0,0.0,524.0,522.0,522.0,,,,,,63.0,0.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,0.0,63.0,63.0,63.0,12.119140625,0.0,12.138671875,12.119140625,12.119140625,0.615234375,0.0,0.615234375,0.615234375,0.615234375,1.12119140625,0.0,1.12138671875,1.12119140625,1.12119140625,0.9391418517238301,0.03373768050941606,0.9809057501430137,0.9355533604430052,0.9458519178353784,60.4804373098652,11.063351450714705,73.93768844332213,58.620011765270846,61.64116596287249,5.821546857602659,0.5880636516955331,6.372041873392551,5.726809664523673,5.884636567858503,1.6119258379286043,0.09925919733873112,1.7020041963416552,1.5950669280895442,1.6296009710565347,0.9135158249470313,0.8671162269284592
fn_dsa,blake3,10KB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,1.557428,0.2439342499999999,2.08128355,1.52857,1.6157030000000001,19.5584595,0.7115885000000013,20.734829949999995,19.490402,19.688525212499997,,,,,,,,,,,10.4264945,0.47595900000000135,11.208405649999998,10.308981,10.487494,10.4264945,0.47595900000000135,11.208405649999998,10.308981,10.487494,15.197305,0.4797222500000018,16.100402600000002,15.114845,15.2496622125,6.06856,0.34695125000000093,6.604647999999999,6.024298,6.1557640000000005,0.16457850000000002,0.03125824999999999,0.21646355,0.158086,0.17039188749999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4274765,0.10163224999999998,0.5290630999999999,0.41039509999999996,0.4526781125,,,,,,,,,,,,,,,,,,,,,,,,,,0.234966,0.03772824999999996,0.29650609999999994,0.230963,0.244609,1.6781165,0.15851499999999996,1.8678388499999998,1.648792,1.7088588249999999,6.06856,0.34695125000000093,6.604647999999999,6.024298,6.1557640000000005,2030.0,4.0,2036.0,2030.0,2031.0,492.0,0.0,492.0,492.0,492.0,455.0,0.0,455.0,455.0,455.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.0,0.0,657.0,654.0,654.0,654.0,0.0,657.0,654.0,654.0,19.82421875,0.0390625,19.8828125,19.82421875,19.833984375,6.386718750000001,0.0,6.416015625,6.386718750000001,6.386718750000001,1.1982421875,0.0003906250000000888,1.198828125,1.1982421875,1.19833984375,0.9366167048678461,0.042666950608607035,0.9858404571134846,0.9311685899415055,0.9472929477704926,59.33775651988471,11.373772423874392,73.42153132144999,57.21598898523551,61.39539108835679,5.819397757915194,0.5431828242220824,6.395807067385255,5.711469639910939,5.904720252952415,1.6092207171318542,0.09019818000673974,1.703483601820745,1.586419654814577,1.6210394970501127,0.9159789499993302,0.8685716085018558
hmac_sha256,blake3,10KB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,1.5429265,0.2770189999999999,2.1153865,1.514844,1.603400275,19.329198,0.6009192500000005,20.32550935,19.28256,19.452521,,,,,,,,,,,10.238535,0.41956475000000104,12.913364499999998,10.173718,10.2881184375,10.238535,0.41956475000000104,12.913364499999998,10.173718,10.2881184375,14.9670785,0.49835925000000003,15.6340884,14.889553,15.044754,5.9726455000000005,0.3350627500000005,6.7389588499999995,5.9170394375,6.008387,0.1599,0.04291049999999999,0.23198469999999996,0.149841,0.1683225,,,,,,,,,,,,,,,,0.2094625,0.048564249999999975,0.2658735,0.20299485,0.21758487499999998,,,,,,,,,,,,,,,,,,,,,,,,,,0.193623,0.037217250000000035,0.25819285,0.190377,0.198432,,,,,,,,,,,,,,,,1.5851525,0.11945650000000008,1.85309645,1.561017,1.605711,5.9726455000000005,0.3350627500000005,6.7389588499999995,5.9170394375,6.008387,1204.0,0.0,1206.0,1204.0,1204.0,497.0,0.0,497.0,497.0,497.0,460.0,0.0,460.0,460.0,460.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,,,,,,30.0,0.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,30.0,0.0,30.0,30.0,30.0,11.7578125,0.0,11.77734375,11.7578125,11.7578125,0.29296875,0.0,0.29296875,0.29296875,0.29296875,1.117578125,0.0,1.1177734375,1.117578125,1.117578125,0.9538107968858061,0.038646694150760386,0.9962215188273446,0.9486531250607139,0.9598386657816991,61.0736196918889,15.778193425663225,75.62353015103861,57.93010274297646,65.17325031199738,6.16068689228651,0.45986083972304836,6.785066265978283,6.081441626396046,6.255937635528633,1.6350599139987145,0.0924704823509308,1.7529188935812439,1.6253322231074665,1.650380239157155,0.8994665022679859,0.8548437040988919
ml_dsa,blake3,10KB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,1.5839379999999998,0.19522800000000018,1.8986317000000001,1.535642,1.612358,20.2447735,0.9494692499999999,22.23197725,20.116094,20.4045596375,,,,,,,,,,,10.7982795,0.3316522499999994,11.275639,10.724600000000002,10.871999862500001,10.7982795,0.3316522499999994,11.275639,10.724600000000002,10.871999862500001,15.723246,0.8468530000000012,17.16986515,15.603638325,15.871938949999999,6.4610565,0.2755194999999988,6.8602426,6.432834,6.532996975,0.1607715,0.03872675000000003,0.23945374999999997,0.15365800000000002,0.166071,,,,,,,,,,,,,,,,,,,,,0.8434865,0.5893422500000001,2.1521737,0.7412299999999999,0.9642523874999994,,,,,,,,,,,,,,,,,,,,,,,,,,0.3719325,0.08890825000000002,0.46504354999999997,0.359236375,0.3964372249999999,,,,,,,,,,,1.9537140000000002,0.17181500000000005,2.1951841,1.918027,1.9884162374999999,6.4610565,0.2755194999999988,6.8602426,6.432834,6.532996975,5568.0,0.0,5570.0,5568.0,5568.0,492.0,0.0,492.0,492.0,492.0,455.0,0.0,455.0,455.0,455.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,,,,,,,,,,,3309.0,0.0,3309.0,3309.0,3309.0,,,,,,,,,,,3309.0,0.0,3309.0,3309.0,3309.0,54.37499999999999,0.0,54.39453125,54.37499999999999,54.37499999999999,32.314453125,0.0,32.314453125,32.314453125,32.314453125,1.54375,0.0,1.5439453125,1.54375,1.54375,0.904368829934489,0.027732009560972104,0.9451840249607536,0.8977971408025397,0.9105817466385692,60.74231103283202,14.045111299827255,76.52601500359035,58.803915192899424,63.45771686079131,4.998493221890495,0.44006654306118254,5.493491298221686,4.906183103212151,5.088833027711583,1.511459469577784,0.06405093360487935,1.6050385644244147,1.493113236178884,1.5180906269305254,0.9486406690387925,0.9247482494737418
rsa_pss,blake3,10KB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,1.5639409999999998,0.2569644999999998,2.04261955,1.5372759999999999,1.63573725,24.242198000000002,0.6031554999999926,25.122374850000003,24.15626,24.321284,,,,,,,,,,,11.3828975,0.4040239999999997,12.498456349999996,11.300656,11.46782,11.3828975,0.4040239999999997,12.498456349999996,11.300656,11.46782,19.7451985,0.5327582500000041,20.5170076,19.644841,19.8698991375,6.9868275,0.36318124999999934,7.6442478,6.935396,7.063667,0.166958,0.037871249999999995,0.22009829999999997,0.16007,0.173863875,4.709386,0.26711799999999997,5.219091649999999,4.680847999999999,4.774243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4518380000000004,0.19794849999999942,2.79446025,2.4269909999999997,2.490631,6.9868275,0.36318124999999934,7.6442478,6.935396,7.063667,1669.0,0.0,1671.0,1669.0,1669.0,493.0,0.0,493.0,493.0,493.0,456.0,0.0,456.0,456.0,456.0,522.0,0.0,524.0,522.0,522.0,384.0,0.0,384.0,384.0,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0,0.0,384.0,384.0,384.0,16.298828125,0.0,16.318359375,16.298828125,16.298828125,3.75,0.0,3.75,3.75,3.75,1.16298828125,0.0,1.16318359375,1.16298828125,1.16298828125,0.8579209927761946,0.030321183509615213,0.8994014341142004,0.8515676911566453,0.8640643352354566,58.49163383017822,13.419047685239697,75.54077168222494,56.13202395732745,60.799712079002454,3.9830124553147206,0.3152387190066097,4.299587443775981,3.9209441302224213,4.023758225720656,1.3977221404985265,0.07165271720671207,1.4734244586345795,1.3825149175350424,1.407950973839251,,
slh_dsa,blake3,10KB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,1.5670715,0.2865677500000001,1.96693425,1.528619,1.6662765999999998,1616.8493165,8.420431249999638,1627.20039415,1615.247592,1617.6080728,,,,,,,,,,,13.8784265,0.4772497499999986,15.08995745,13.825911999999999,13.998657224999999,13.8784265,0.4772497499999986,15.08995745,13.825911999999999,13.998657224999999,1611.8615335,7.853850000000193,1622.4434229,1610.401085,1612.809371,9.5123435,0.4554137500000017,10.252159050000001,9.42771,9.544178,0.162976,0.039042750000000015,0.20876204999999995,0.155802,0.1699745125,,,,,,,,,,,,,,,,,,,,,,,,,,1595.645158,7.9888967500000945,1606.76672145,1593.9846789999997,1596.9445613249998,,,,,,,,,,,,,,,,,,,,,,,,,,1.611377,0.19541675000000014,1.9397047499999998,1.581566,1.6460271125000001,,,,,,4.5688785,0.3186042500000008,5.09747395,4.522982,4.6123029625,9.5123435,0.4554137500000017,10.252159050000001,9.42771,9.544178,11632.0,0.0,11634.0,11632.0,11632.0,493.0,0.0,493.0,493.0,493.0,456.0,0.0,456.0,456.0,456.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,,,,,,,,,,,,,,,,7854.0,0.0,7854.0,7854.0,7854.0,,,,,,7854.0,0.0,7854.0,7854.0,7854.0,113.59375,0.0,113.61328125000001,113.59375,113.59375,76.69921875,0.0,76.69921875,76.69921875,76.69921875,2.1359375,0.0,2.1361328125,2.1359375,2.1359375,0.7036550580578329,0.024093910261111184,0.7282027068025783,0.6974109890226037,0.706327727241429,59.9209264846032,14.353752262137746,75.03792992507861,57.37431628174774,62.616969741770625,2.137423410262814,0.14715507306347542,2.292985489864607,2.1166107438917527,2.1584245946184435,1.0266266508454853,0.04927477325568841,1.0770918369078009,1.0231958045959921,1.0354999488606946,1.2192349531391282,1.3614682057056653
ecdsa,blake3,10MB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,82.2234835,22.648600249999987,102.08462210000002,78.002262,86.08455,56.196808000000004,4.564139000000004,60.668091149999995,55.392956,57.25837,,,,,,,,,,,62.428841000000006,3.2547792499999986,66.00373295,61.753139,63.40880305,62.428841000000006,3.2547792499999986,66.00373295,61.753139,63.40880305,51.723312,4.679896250000006,56.3665997,51.037842,52.917286,57.876396,3.199392749999994,61.54699705,57.16720600000001,58.753982,35.0801915,2.929974999999999,37.56530685,34.467187,35.614638,,,,,,,,,,,0.5849770000000001,0.1545304999999999,0.7128745999999999,0.5583170000000001,0.6254430000000001,,,,,,,,,,,,,,,,,,,,,,,,,,0.5152865,0.11876299999999995,0.66128255,0.497663,0.5416960000000001,,,,,,,,,,,,,,,,,,,,,16.465297,1.4031239999999983,18.4259915,16.140429,16.7499005625,57.876396,3.199392749999994,61.54699705,57.16720600000001,58.753982,1253.0,2.0,1255.0,1253.0,1253.0,494.0,0.0,494.0,494.0,494.0,456.0,0.0,456.0,456.0,456.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,69.0,3.0,72.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,69.0,3.0,72.0,69.0,69.0,0.011949539184570312,0.000019073486328125,0.011968612670898438,0.011949539184570312,0.011949539184570312,0.0006580352783203125,0.0000286102294921875,0.0006866455078125,0.0006580352783203125,0.0006580352783203125,1.0001194953918457,1.9073486323684108e-7,1.000119686126709,1.0001194953918457,1.0001194953918457,160.18238187331625,8.28887674825532,169.9339626647192,157.6740255709743,161.9288108618371,285.06116536210584,24.431723597157998,320.53657500419183,280.78342393933644,289.75869191003346,607.3397662678026,51.92514046968813,661.3469456556138,596.3172164293981,619.5622185754789,172.78207399573057,9.480053972572506,183.95368582143496,170.20122993535995,174.92546338542417,0.9924708251998061,0.9918649159012239
eddsa,blake3,10MB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,84.232693,23.758865500000013,109.24171929999999,77.849115,88.50735683749998,56.643686,2.701671999999988,59.635624850000006,56.080928,56.999472000000004,,,,,,,,,,,62.0861785,3.1523327499999994,66.00858414999999,61.693487,62.842381,62.0861785,3.1523327499999994,66.00858414999999,61.693487,62.842381,52.147453,2.628737000000001,55.12178565,51.782128,52.5978270625,57.547134,3.0306687499999967,61.40361855,57.200128,58.2585589875,35.0783325,2.3767997499999964,37.229498,34.59649,35.402630900000005,,,,,,0.278918,0.050317,0.34970969999999996,0.2743722625,0.287369,,,,,,,,,,,,,,,,,,,,,,,,,,0.289042,0.05095250000000001,0.3511,0.28030097499999995,0.2947555125,,,,,,,,,,,,,,,,,,,,,,,,,,16.0021645,1.5526690000000016,18.17011655,15.681899,16.293735537499998,57.547134,3.0306687499999967,61.40361855,57.200128,58.2585589875,1244.0,0.0,1246.0,1244.0,1244.0,494.0,0.0,494.0,494.0,494.0,456.0,0.0,456.0,456.0,456.0,522.0,0.0,524.0,522.0,522.0,,,,,,63.0,0.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,0.0,63.0,63.0,63.0,0.01186370849609375,0.0,0.011882781982421875,0.01186370849609375,0.01186370849609375,0.0006008148193359375,0.0,0.0006008148193359375,0.0006008148193359375,0.0006008148193359375,1.0001186370849608,0.0,1.0001188278198243,1.0001186370849608,1.0001186370849608,161.0664441982264,8.115979655178279,170.94921083204295,158.97387830257102,162.0816674530677,285.07628530601244,19.49785254338832,319.7195466143161,282.4602468273217,288.9424150226929,624.9157482386439,60.77457209105944,678.5448811358623,613.6079089641489,635.0464326089384,173.77068486784344,9.100983972694564,185.5314392616387,171.61051682103118,174.82478360887583,0.9870233024091775,0.986222141842876
fn_dsa,blake3,10MB,verify_full,warm,100,100,0,1.0,100,100,1.0,1.0,true,1.0,86.12227250000001,30.068734500000005,109.6711725,80.924318,89.673554,56.673463999999996,3.793339749999994,60.7324098,56.086129,57.46841425,,,,,,,,,,,62.202715,3.1270997500000064,66.0484988,61.673621999999995,62.574865987500004,62.202715,3.1270997500000064,66.0484988,61.673621999999995,62.574865987500004,52.2812785,3.8944059999999965,56.14603435,51.39377,52.9324610125,57.641421,2.8120607500000006,61.244656449999994,56.835274,58.060413275,34.9628715,3.0113250000000065,38.05705335,34.558288,35.451522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.497573,0.12958775,0.62161405,0.45333,0.5248823625,,,,,,,,,,,,,,,,,,,,,,,,,,0.269215,0.04826100000000008,0.3467996,0.259436,0.2798600249999999,15.891722000000001,1.2487244999999998,17.982074199999996,15.643274774999998,16.104419512499998,57.641421,2.8120607500000006,61.244656449999994,56.835274,58.060413275,2033.0,4.0,2037.0,2032.0,2033.0,495.0,0.0,495.0,495.0,495.0,457.0,0.0,457.0,457.0,457.0,522.0,0.0,524.0,522.0,522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.0,0.0,657.0,654.0,654.0,654.0,0.0,657.0,654.0,654.0,0.019388198852539062,0.00003814697265625,0.019426345825195312,0.019378662109375,0.019388198852539062,0.006237030029296876,0.0,0.0062656402587890625,0.006237030029296876,0.006237030029296876,1.0001938819885254,3.8146972647368216e-7,1.000194263458252,1.0001937866210937,1.0001938819885254,160.7646956946362,8.096391664581887,172.8547770612838,159.7916929923481,162.143874086072,286.01769911809504,25.1051814107347,321.5635982469226,282.0753365680605,289.1056444112413,629.2600096774997,48.69462076193486,682.3738846229287,620.7235638024061,639.2473859256647,173.48635630370092,8.530102002036386,187.1970752598791,172.08651718486078,175.94707117977472,0.9888759569590335,0.9878379986305996
